+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#41 | ECONOMY BURNISHED TIN     | 45     | 4            |
| Brand#41 | ECONOMY BURNISHED TIN     | 49     | 4            |
| Brand#41 | ECONOMY PLATED COPPER     | 3      | 4            |
| Brand#41 | ECONOMY PLATED COPPER     | 9      | 4            |
| Brand#41 | ECONOMY PLATED COPPER     | 19     | 4            |
| Brand#41 | ECONOMY PLATED COPPER     | 23     | 4            |
| Brand#41 | ECONOMY PLATED COPPER     | 36     | 4            |
| Brand#41 | ECONOMY PLATED NICKEL     | 19     | 4            |
| Brand#41 | ECONOMY PLATED NICKEL     | 49     | 4            |
| Brand#41 | ECONOMY PLATED TIN        | 14     | 4            |
| Brand#41 | ECONOMY PLATED TIN        | 36     | 4            |
| Brand#41 | ECONOMY POLISHED BRASS    | 3      | 4            |
| Brand#41 | ECONOMY POLISHED BRASS    | 9      | 4            |
| Brand#41 | ECONOMY POLISHED COPPER   | 3      | 4            |
| Brand#41 | ECONOMY POLISHED COPPER   | 9      | 4            |
| Brand#41 | ECONOMY POLISHED COPPER   | 19     | 4            |
| Brand#41 | ECONOMY POLISHED COPPER   | 23     | 4            |
| Brand#41 | ECONOMY POLISHED NICKEL   | 3      | 4            |
| Brand#41 | ECONOMY POLISHED NICKEL   | 14     | 4            |
| Brand#41 | ECONOMY POLISHED NICKEL   | 36     | 4            |
| Brand#41 | ECONOMY POLISHED STEEL    | 9      | 4            |
| Brand#41 | ECONOMY POLISHED STEEL    | 14     | 4            |
| Brand#41 | ECONOMY POLISHED STEEL    | 36     | 4            |
| Brand#41 | ECONOMY POLISHED TIN      | 9      | 4            |
| Brand#41 | LARGE ANODIZED BRASS      | 19     | 4            |
| Brand#41 | LARGE ANODIZED BRASS      | 49     | 4            |
| Brand#41 | LARGE ANODIZED COPPER     | 19     | 4            |
| Brand#41 | LARGE ANODIZED COPPER     | 23     | 4            |
| Brand#41 | LARGE ANODIZED COPPER     | 49     | 4            |
| Brand#41 | LARGE ANODIZED NICKEL     | 14     | 4            |
| Brand#41 | LARGE ANODIZED NICKEL     | 23     | 4            |
| Brand#41 | LARGE ANODIZED NICKEL     | 36     | 4            |
| Brand#41 | LARGE ANODIZED NICKEL     | 45     | 4            |
| Brand#41 | LARGE ANODIZED NICKEL     | 49     | 4            |
| Brand#41 | LARGE ANODIZED STEEL      | 9      | 4            |
| Brand#41 | LARGE ANODIZED STEEL      | 45     | 4            |
| Brand#41 | LARGE ANODIZED STEEL      | 49     | 4            |
| Brand#41 | LARGE ANODIZED TIN        | 9      | 4            |
| Brand#41 | LARGE ANODIZED TIN        | 14     | 4            |
| Brand#41 | LARGE ANODIZED TIN        | 36     | 4            |
| Brand#41 | LARGE ANODIZED TIN        | 49     | 4            |
| Brand#41 | LARGE BRUSHED BRASS       | 19     | 4            |
| Brand#41 | LARGE BRUSHED BRASS       | 36     | 4            |
| Brand#41 | LARGE BRUSHED BRASS       | 45     | 4            |
| Brand#41 | LARGE BRUSHED BRASS       | 49     | 4            |
| Brand#41 | LARGE BRUSHED COPPER      | 3      | 4            |
| Brand#41 | LARGE BRUSHED COPPER      | 14     | 4            |
| Brand#41 | LARGE BRUSHED COPPER      | 45     | 4            |
| Brand#41 | LARGE BRUSHED NICKEL      | 3      | 4            |
| Brand#41 | LARGE BRUSHED NICKEL      | 9      | 4            |
| Brand#41 | LARGE BRUSHED NICKEL      | 49     | 4            |
| Brand#41 | LARGE BRUSHED STEEL       | 3      | 4            |
| Brand#41 | LARGE BRUSHED STEEL       | 19     | 4            |
| Brand#41 | LARGE BRUSHED TIN         | 9      | 4            |
| Brand#41 | LARGE BRUSHED TIN         | 23     | 4            |
| Brand#41 | LARGE BURNISHED BRASS     | 9      | 4            |
| Brand#41 | LARGE BURNISHED BRASS     | 14     | 4            |
| Brand#41 | LARGE BURNISHED BRASS     | 45     | 4            |
| Brand#41 | LARGE BURNISHED BRASS     | 49     | 4            |
| Brand#41 | LARGE BURNISHED COPPER    | 9      | 4            |
| Brand#41 | LARGE BURNISHED COPPER    | 36     | 4            |
| Brand#41 | LARGE BURNISHED NICKEL    | 3      | 4            |
| Brand#41 | LARGE BURNISHED NICKEL    | 9      | 4            |
| Brand#41 | LARGE BURNISHED NICKEL    | 23     | 4            |
| Brand#41 | LARGE BURNISHED STEEL     | 36     | 4            |
| Brand#41 | LARGE BURNISHED TIN       | 23     | 4            |
| Brand#41 | LARGE BURNISHED TIN       | 49     | 4            |
| Brand#41 | LARGE PLATED BRASS        | 49     | 4            |
| Brand#41 | LARGE PLATED NICKEL       | 23     | 4            |
| Brand#41 | LARGE PLATED NICKEL       | 45     | 4            |
| Brand#41 | LARGE PLATED STEEL        | 9      | 4            |
| Brand#41 | LARGE PLATED STEEL        | 45     | 4            |
| Brand#41 | LARGE PLATED TIN          | 9      | 4            |
| Brand#41 | LARGE PLATED TIN          | 49     | 4            |
| Brand#41 | LARGE POLISHED BRASS      | 9      | 4            |
| Brand#41 | LARGE POLISHED BRASS      | 23     | 4            |
| Brand#41 | LARGE POLISHED COPPER     | 9      | 4            |
| Brand#41 | LARGE POLISHED COPPER     | 45     | 4            |
| Brand#41 | LARGE POLISHED NICKEL     | 9      | 4            |
| Brand#41 | LARGE POLISHED NICKEL     | 19     | 4            |
| Brand#41 | LARGE POLISHED NICKEL     | 36     | 4            |
| Brand#41 | LARGE POLISHED STEEL      | 19     | 4            |
| Brand#41 | LARGE POLISHED STEEL      | 36     | 4            |
| Brand#41 | LARGE POLISHED STEEL      | 45     | 4            |
| Brand#41 | LARGE POLISHED STEEL      | 49     | 4            |
| Brand#41 | LARGE POLISHED TIN        | 23     | 4            |
| Brand#41 | LARGE POLISHED TIN        | 36     | 4            |
| Brand#41 | LARGE POLISHED TIN        | 45     | 4            |
| Brand#41 | LARGE POLISHED TIN        | 49     | 4            |
| Brand#41 | MEDIUM ANODIZED BRASS     | 14     | 4            |
| Brand#41 | MEDIUM ANODIZED BRASS     | 19     | 4            |
| Brand#41 | MEDIUM ANODIZED BRASS     | 23     | 4            |
| Brand#41 | MEDIUM ANODIZED COPPER    | 9      | 4            |
| Brand#41 | MEDIUM ANODIZED COPPER    | 14     | 4            |
| Brand#41 | MEDIUM ANODIZED COPPER    | 19     | 4            |
| Brand#41 | MEDIUM ANODIZED COPPER    | 36     | 4            |
| Brand#41 | MEDIUM ANODIZED COPPER    | 45     | 4            |
| Brand#41 | MEDIUM ANODIZED COPPER    | 49     | 4            |
| Brand#41 | MEDIUM ANODIZED NICKEL    | 9      | 4            |
| Brand#41 | MEDIUM ANODIZED NICKEL    | 14     | 4            |
| Brand#41 | MEDIUM ANODIZED NICKEL    | 23     | 4            |
| Brand#41 | MEDIUM ANODIZED NICKEL    | 45     | 4            |
| Brand#41 | MEDIUM ANODIZED STEEL     | 9      | 4            |
| Brand#41 | MEDIUM ANODIZED STEEL     | 14     | 4            |
| Brand#41 | MEDIUM ANODIZED STEEL     | 19     | 4            |
| Brand#41 | MEDIUM BRUSHED BRASS      | 23     | 4            |
| Brand#41 | MEDIUM BRUSHED COPPER     | 9      | 4            |
| Brand#41 | MEDIUM BRUSHED COPPER     | 19     | 4            |
| Brand#41 | MEDIUM BRUSHED COPPER     | 23     | 4            |
| Brand#41 | MEDIUM BRUSHED COPPER     | 36     | 4            |
| Brand#41 | MEDIUM BRUSHED COPPER     | 45     | 4            |
| Brand#41 | MEDIUM BRUSHED NICKEL     | 9      | 4            |
| Brand#41 | MEDIUM BRUSHED NICKEL     | 19     | 4            |
| Brand#41 | MEDIUM BRUSHED NICKEL     | 36     | 4            |
| Brand#41 | MEDIUM BRUSHED NICKEL     | 45     | 4            |
| Brand#41 | MEDIUM BRUSHED STEEL      | 3      | 4            |
| Brand#41 | MEDIUM BRUSHED STEEL      | 14     | 4            |
| Brand#41 | MEDIUM BRUSHED STEEL      | 23     | 4            |
| Brand#41 | MEDIUM BRUSHED TIN        | 14     | 4            |
| Brand#41 | MEDIUM BRUSHED TIN        | 36     | 4            |
| Brand#41 | MEDIUM BRUSHED TIN        | 45     | 4            |
| Brand#41 | MEDIUM BURNISHED BRASS    | 9      | 4            |
| Brand#41 | MEDIUM BURNISHED BRASS    | 19     | 4            |
| Brand#41 | MEDIUM BURNISHED BRASS    | 45     | 4            |
| Brand#41 | MEDIUM BURNISHED COPPER   | 45     | 4            |
| Brand#41 | MEDIUM BURNISHED COPPER   | 49     | 4            |
| Brand#41 | MEDIUM BURNISHED NICKEL   | 14     | 4            |
| Brand#41 | MEDIUM BURNISHED NICKEL   | 36     | 4            |
| Brand#41 | MEDIUM BURNISHED STEEL    | 9      | 4            |
| Brand#41 | MEDIUM BURNISHED STEEL    | 14     | 4            |
| Brand#41 | MEDIUM BURNISHED STEEL    | 19     | 4            |
| Brand#41 | MEDIUM BURNISHED STEEL    | 49     | 4            |
| Brand#41 | MEDIUM BURNISHED TIN      | 9      | 4            |
| Brand#41 | MEDIUM BURNISHED TIN      | 23     | 4            |
| Brand#41 | MEDIUM BURNISHED TIN      | 36     | 4            |
| Brand#41 | MEDIUM PLATED BRASS       | 3      | 4            |
| Brand#41 | MEDIUM PLATED BRASS       | 9      | 4            |
| Brand#41 | MEDIUM PLATED BRASS       | 14     | 4            |
| Brand#41 | MEDIUM PLATED BRASS       | 36     | 4            |
| Brand#41 | MEDIUM PLATED COPPER      | 3      | 4            |
| Brand#41 | MEDIUM PLATED COPPER      | 14     | 4            |
| Brand#41 | MEDIUM PLATED COPPER      | 36     | 4            |
| Brand#41 | MEDIUM PLATED NICKEL      | 3      | 4            |
| Brand#41 | MEDIUM PLATED NICKEL      | 14     | 4            |
| Brand#41 | MEDIUM PLATED STEEL       | 14     | 4            |
| Brand#41 | MEDIUM PLATED TIN         | 14     | 4            |
| Brand#41 | MEDIUM PLATED TIN         | 19     | 4            |
| Brand#41 | MEDIUM PLATED TIN         | 23     | 4            |
| Brand#41 | MEDIUM PLATED TIN         | 49     | 4            |
| Brand#41 | PROMO ANODIZED BRASS      | 19     | 4            |
| Brand#41 | PROMO ANODIZED BRASS      | 23     | 4            |
| Brand#41 | PROMO ANODIZED BRASS      | 45     | 4            |
| Brand#41 | PROMO ANODIZED COPPER     | 9      | 4            |
| Brand#41 | PROMO ANODIZED COPPER     | 19     | 4            |
| Brand#41 | PROMO ANODIZED COPPER     | 23     | 4            |
| Brand#41 | PROMO ANODIZED COPPER     | 49     | 4            |
| Brand#41 | PROMO ANODIZED NICKEL     | 9      | 4            |
| Brand#41 | PROMO ANODIZED NICKEL     | 14     | 4            |
| Brand#41 | PROMO ANODIZED NICKEL     | 23     | 4            |
| Brand#41 | PROMO ANODIZED NICKEL     | 36     | 4            |
| Brand#41 | PROMO ANODIZED STEEL      | 3      | 4            |
| Brand#41 | PROMO ANODIZED STEEL      | 36     | 4            |
| Brand#41 | PROMO ANODIZED STEEL      | 45     | 4            |
| Brand#41 | PROMO ANODIZED TIN        | 3      | 4            |
| Brand#41 | PROMO ANODIZED TIN        | 14     | 4            |
| Brand#41 | PROMO ANODIZED TIN        | 19     | 4            |
| Brand#41 | PROMO ANODIZED TIN        | 23     | 4            |
| Brand#41 | PROMO ANODIZED TIN        | 45     | 4            |
| Brand#41 | PROMO ANODIZED TIN        | 49     | 4            |
| Brand#41 | PROMO BRUSHED BRASS       | 45     | 4            |
| Brand#41 | PROMO BRUSHED BRASS       | 49     | 4            |
| Brand#41 | PROMO BRUSHED COPPER      | 3      | 4            |
| Brand#41 | PROMO BRUSHED COPPER      | 9      | 4            |
| Brand#41 | PROMO BRUSHED COPPER      | 23     | 4            |
| Brand#41 | PROMO BRUSHED NICKEL      | 14     | 4            |
| Brand#41 | PROMO BRUSHED NICKEL      | 19     | 4            |
| Brand#41 | PROMO BRUSHED NICKEL      | 45     | 4            |
| Brand#41 | PROMO BRUSHED STEEL       | 14     | 4            |
| Brand#41 | PROMO BRUSHED TIN         | 3      | 4            |
| Brand#41 | PROMO BRUSHED TIN         | 19     | 4            |
| Brand#41 | PROMO BRUSHED TIN         | 23     | 4            |
| Brand#41 | PROMO BRUSHED TIN         | 36     | 4            |
| Brand#41 | PROMO BURNISHED BRASS     | 3      | 4            |
| Brand#41 | PROMO BURNISHED BRASS     | 19     | 4            |
| Brand#41 | PROMO BURNISHED BRASS     | 36     | 4            |
| Brand#41 | PROMO BURNISHED BRASS     | 45     | 4            |
| Brand#41 | PROMO BURNISHED BRASS     | 49     | 4            |
| Brand#41 | PROMO BURNISHED COPPER    | 3      | 4            |
| Brand#41 | PROMO BURNISHED COPPER    | 14     | 4            |
| Brand#41 | PROMO BURNISHED NICKEL    | 3      | 4            |
| Brand#41 | PROMO BURNISHED NICKEL    | 9      | 4            |
| Brand#41 | PROMO BURNISHED NICKEL    | 45     | 4            |
| Brand#41 | PROMO BURNISHED NICKEL    | 49     | 4            |
| Brand#41 | PROMO BURNISHED STEEL     | 3      | 4            |
| Brand#41 | PROMO BURNISHED STEEL     | 9      | 4            |
| Brand#41 | PROMO BURNISHED STEEL     | 19     | 4            |
| Brand#41 | PROMO BURNISHED STEEL     | 23     | 4            |
| Brand#41 | PROMO BURNISHED STEEL     | 45     | 4            |
| Brand#41 | PROMO BURNISHED STEEL     | 49     | 4            |
| Brand#41 | PROMO BURNISHED TIN       | 9      | 4            |
| Brand#41 | PROMO BURNISHED TIN       | 36     | 4            |
| Brand#41 | PROMO BURNISHED TIN       | 45     | 4            |
| Brand#41 | PROMO BURNISHED TIN       | 49     | 4            |
| Brand#41 | PROMO PLATED BRASS        | 19     | 4            |
| Brand#41 | PROMO PLATED BRASS        | 23     | 4            |
| Brand#41 | PROMO PLATED BRASS        | 45     | 4            |
| Brand#41 | PROMO PLATED COPPER       | 3      | 4            |
| Brand#41 | PROMO PLATED COPPER       | 19     | 4            |
| Brand#41 | PROMO PLATED NICKEL       | 23     | 4            |
| Brand#41 | PROMO PLATED NICKEL       | 45     | 4            |
| Brand#41 | PROMO PLATED STEEL        | 9      | 4            |
| Brand#41 | PROMO PLATED STEEL        | 23     | 4            |
| Brand#41 | PROMO PLATED TIN          | 9      | 4            |
| Brand#41 | PROMO PLATED TIN          | 23     | 4            |
| Brand#41 | PROMO POLISHED BRASS      | 3      | 4            |
| Brand#41 | PROMO POLISHED BRASS      | 49     | 4            |
| Brand#41 | PROMO POLISHED NICKEL     | 9      | 4            |
| Brand#41 | PROMO POLISHED NICKEL     | 23     | 4            |
| Brand#41 | PROMO POLISHED NICKEL     | 36     | 4            |
| Brand#41 | PROMO POLISHED NICKEL     | 45     | 4            |
| Brand#41 | PROMO POLISHED NICKEL     | 49     | 4            |
| Brand#41 | PROMO POLISHED STEEL      | 14     | 4            |
| Brand#41 | PROMO POLISHED STEEL      | 23     | 4            |
| Brand#41 | PROMO POLISHED TIN        | 3      | 4            |
| Brand#41 | PROMO POLISHED TIN        | 36     | 4            |
| Brand#41 | PROMO POLISHED TIN        | 49     | 4            |
| Brand#41 | SMALL ANODIZED BRASS      | 19     | 4            |
| Brand#41 | SMALL ANODIZED BRASS      | 49     | 4            |
| Brand#41 | SMALL ANODIZED COPPER     | 36     | 4            |
| Brand#41 | SMALL ANODIZED COPPER     | 45     | 4            |
| Brand#41 | SMALL ANODIZED NICKEL     | 3      | 4            |
| Brand#41 | SMALL ANODIZED NICKEL     | 23     | 4            |
| Brand#41 | SMALL ANODIZED NICKEL     | 49     | 4            |
| Brand#41 | SMALL ANODIZED STEEL      | 19     | 4            |
| Brand#41 | SMALL ANODIZED TIN        | 14     | 4            |
| Brand#41 | SMALL ANODIZED TIN        | 36     | 4            |
| Brand#41 | SMALL ANODIZED TIN        | 49     | 4            |
| Brand#41 | SMALL BRUSHED BRASS       | 14     | 4            |
| Brand#41 | SMALL BRUSHED BRASS       | 19     | 4            |
| Brand#41 | SMALL BRUSHED BRASS       | 36     | 4            |
| Brand#41 | SMALL BRUSHED COPPER      | 23     | 4            |
| Brand#41 | SMALL BRUSHED COPPER      | 36     | 4            |
| Brand#41 | SMALL BRUSHED NICKEL      | 3      | 4            |
| Brand#41 | SMALL BRUSHED NICKEL      | 19     | 4            |
| Brand#41 | SMALL BRUSHED NICKEL      | 49     | 4            |
| Brand#41 | SMALL BRUSHED STEEL       | 9      | 4            |
| Brand#41 | SMALL BRUSHED STEEL       | 14     | 4            |
| Brand#41 | SMALL BRUSHED TIN         | 23     | 4            |
| Brand#41 | SMALL BRUSHED TIN         | 45     | 4            |
| Brand#41 | SMALL BRUSHED TIN         | 49     | 4            |
| Brand#41 | SMALL BURNISHED BRASS     | 23     | 4            |
| Brand#41 | SMALL BURNISHED BRASS     | 36     | 4            |
| Brand#41 | SMALL BURNISHED COPPER    | 14     | 4            |
| Brand#41 | SMALL BURNISHED COPPER    | 36     | 4            |
| Brand#41 | SMALL BURNISHED COPPER    | 49     | 4            |
| Brand#41 | SMALL BURNISHED NICKEL    | 14     | 4            |
| Brand#41 | SMALL BURNISHED NICKEL    | 49     | 4            |
| Brand#41 | SMALL BURNISHED STEEL     | 14     | 4            |
| Brand#41 | SMALL BURNISHED STEEL     | 19     | 4            |
| Brand#41 | SMALL BURNISHED STEEL     | 36     | 4            |
| Brand#41 | SMALL BURNISHED TIN       | 9      | 4            |
| Brand#41 | SMALL BURNISHED TIN       | 19     | 4            |
| Brand#41 | SMALL BURNISHED TIN       | 36     | 4            |
| Brand#41 | SMALL BURNISHED TIN       | 45     | 4            |
| Brand#41 | SMALL BURNISHED TIN       | 49     | 4            |
| Brand#41 | SMALL PLATED BRASS        | 19     | 4            |
| Brand#41 | SMALL PLATED BRASS        | 45     | 4            |
| Brand#41 | SMALL PLATED COPPER       | 3      | 4            |
| Brand#41 | SMALL PLATED COPPER       | 36     | 4            |
| Brand#41 | SMALL PLATED COPPER       | 45     | 4            |
| Brand#41 | SMALL PLATED COPPER       | 49     | 4            |
| Brand#41 | SMALL PLATED NICKEL       | 14     | 4            |
| Brand#41 | SMALL PLATED NICKEL       | 45     | 4            |
| Brand#41 | SMALL PLATED NICKEL       | 49     | 4            |
| Brand#41 | SMALL PLATED STEEL        | 3      | 4            |
| Brand#41 | SMALL PLATED STEEL        | 19     | 4            |
| Brand#41 | SMALL PLATED STEEL        | 23     | 4            |
| Brand#41 | SMALL PLATED TIN          | 14     | 4            |
| Brand#41 | SMALL PLATED TIN          | 36     | 4            |
| Brand#41 | SMALL PLATED TIN          | 45     | 4            |
| Brand#41 | SMALL POLISHED BRASS      | 3      | 4            |
| Brand#41 | SMALL POLISHED BRASS      | 9      | 4            |
| Brand#41 | SMALL POLISHED BRASS      | 14     | 4            |
| Brand#41 | SMALL POLISHED BRASS      | 23     | 4            |
| Brand#41 | SMALL POLISHED COPPER     | 9      | 4            |
| Brand#41 | SMALL POLISHED COPPER     | 19     | 4            |
| Brand#41 | SMALL POLISHED COPPER     | 49     | 4            |
| Brand#41 | SMALL POLISHED NICKEL     | 36     | 4            |
| Brand#41 | SMALL POLISHED NICKEL     | 45     | 4            |
| Brand#41 | SMALL POLISHED STEEL      | 3      | 4            |
| Brand#41 | SMALL POLISHED STEEL      | 9      | 4            |
| Brand#41 | SMALL POLISHED STEEL      | 14     | 4            |
| Brand#41 | SMALL POLISHED STEEL      | 19     | 4            |
| Brand#41 | SMALL POLISHED STEEL      | 23     | 4            |
| Brand#41 | SMALL POLISHED TIN        | 3      | 4            |
| Brand#41 | STANDARD ANODIZED BRASS   | 9      | 4            |
| Brand#41 | STANDARD ANODIZED BRASS   | 19     | 4            |
| Brand#41 | STANDARD ANODIZED BRASS   | 23     | 4            |
| Brand#41 | STANDARD ANODIZED BRASS   | 45     | 4            |
| Brand#41 | STANDARD ANODIZED BRASS   | 49     | 4            |
| Brand#41 | STANDARD ANODIZED COPPER  | 19     | 4            |
| Brand#41 | STANDARD ANODIZED COPPER  | 45     | 4            |
| Brand#41 | STANDARD ANODIZED NICKEL  | 14     | 4            |
| Brand#41 | STANDARD ANODIZED NICKEL  | 19     | 4            |
| Brand#41 | STANDARD ANODIZED STEEL   | 3      | 4            |
| Brand#41 | STANDARD ANODIZED STEEL   | 9      | 4            |
| Brand#41 | STANDARD ANODIZED STEEL   | 14     | 4            |
| Brand#41 | STANDARD ANODIZED STEEL   | 19     | 4            |
| Brand#41 | STANDARD ANODIZED STEEL   | 36     | 4            |
| Brand#41 | STANDARD ANODIZED TIN     | 9      | 4            |
| Brand#41 | STANDARD ANODIZED TIN     | 14     | 4            |
| Brand#41 | STANDARD ANODIZED TIN     | 36     | 4            |
| Brand#41 | STANDARD ANODIZED TIN     | 45     | 4            |
| Brand#41 | STANDARD ANODIZED TIN     | 49     | 4            |
| Brand#41 | STANDARD BRUSHED BRASS    | 3      | 4            |
| Brand#41 | STANDARD BRUSHED BRASS    | 14     | 4            |
| Brand#41 | STANDARD BRUSHED BRASS    | 19     | 4            |
| Brand#41 | STANDARD BRUSHED BRASS    | 23     | 4            |
| Brand#41 | STANDARD BRUSHED BRASS    | 45     | 4            |
| Brand#41 | STANDARD BRUSHED BRASS    | 49     | 4            |
| Brand#41 | STANDARD BRUSHED COPPER   | 14     | 4            |
| Brand#41 | STANDARD BRUSHED COPPER   | 23     | 4            |
| Brand#41 | STANDARD BRUSHED COPPER   | 36     | 4            |
| Brand#41 | STANDARD BRUSHED COPPER   | 49     | 4            |
| Brand#41 | STANDARD BRUSHED NICKEL   | 23     | 4            |
| Brand#41 | STANDARD BRUSHED NICKEL   | 36     | 4            |
| Brand#41 | STANDARD BRUSHED STEEL    | 9      | 4            |
| Brand#41 | STANDARD BRUSHED STEEL    | 23     | 4            |
| Brand#41 | STANDARD BRUSHED STEEL    | 36     | 4            |
| Brand#41 | STANDARD BRUSHED TIN      | 14     | 4            |
| Brand#41 | STANDARD BURNISHED BRASS  | 19     | 4            |
| Brand#41 | STANDARD BURNISHED BRASS  | 23     | 4            |
| Brand#41 | STANDARD BURNISHED BRASS  | 45     | 4            |
| Brand#41 | STANDARD BURNISHED BRASS  | 49     | 4            |
| Brand#41 | STANDARD BURNISHED COPPER | 3      | 4            |
| Brand#41 | STANDARD BURNISHED COPPER | 23     | 4            |
| Brand#41 | STANDARD BURNISHED COPPER | 45     | 4            |
| Brand#41 | STANDARD BURNISHED COPPER | 49     | 4            |
| Brand#41 | STANDARD BURNISHED NICKEL | 3      | 4            |
| Brand#41 | STANDARD BURNISHED NICKEL | 9      | 4            |
| Brand#41 | STANDARD BURNISHED NICKEL | 45     | 4            |
| Brand#41 | STANDARD BURNISHED STEEL  | 19     | 4            |
| Brand#41 | STANDARD BURNISHED STEEL  | 36     | 4            |
| Brand#41 | STANDARD BURNISHED STEEL  | 45     | 4            |
| Brand#41 | STANDARD BURNISHED TIN    | 9      | 4            |
| Brand#41 | STANDARD BURNISHED TIN    | 49     | 4            |
| Brand#41 | STANDARD PLATED BRASS     | 3      | 4            |
| Brand#41 | STANDARD PLATED BRASS     | 23     | 4            |
| Brand#41 | STANDARD PLATED COPPER    | 14     | 4            |
| Brand#41 | STANDARD PLATED COPPER    | 19     | 4            |
| Brand#41 | STANDARD PLATED COPPER    | 23     | 4            |
| Brand#41 | STANDARD PLATED NICKEL    | 3      | 4            |
| Brand#41 | STANDARD PLATED NICKEL    | 36     | 4            |
| Brand#41 | STANDARD PLATED STEEL     | 23     | 4            |
| Brand#41 | STANDARD PLATED STEEL     | 45     | 4            |
| Brand#41 | STANDARD PLATED TIN       | 19     | 4            |
| Brand#41 | STANDARD PLATED TIN       | 23     | 4            |
| Brand#41 | STANDARD PLATED TIN       | 36     | 4            |
| Brand#41 | STANDARD POLISHED BRASS   | 9      | 4            |
| Brand#41 | STANDARD POLISHED BRASS   | 23     | 4            |
| Brand#41 | STANDARD POLISHED BRASS   | 45     | 4            |
| Brand#41 | STANDARD POLISHED BRASS   | 49     | 4            |
| Brand#41 | STANDARD POLISHED COPPER  | 19     | 4            |
| Brand#41 | STANDARD POLISHED COPPER  | 45     | 4            |
| Brand#41 | STANDARD POLISHED COPPER  | 49     | 4            |
| Brand#41 | STANDARD POLISHED NICKEL  | 9      | 4            |
| Brand#41 | STANDARD POLISHED NICKEL  | 19     | 4            |
| Brand#41 | STANDARD POLISHED NICKEL  | 23     | 4            |
| Brand#41 | STANDARD POLISHED NICKEL  | 49     | 4            |
| Brand#41 | STANDARD POLISHED STEEL   | 9      | 4            |
| Brand#41 | STANDARD POLISHED STEEL   | 14     | 4            |
| Brand#41 | STANDARD POLISHED STEEL   | 19     | 4            |
| Brand#41 | STANDARD POLISHED STEEL   | 23     | 4            |
| Brand#41 | STANDARD POLISHED STEEL   | 49     | 4            |
| Brand#41 | STANDARD POLISHED TIN     | 3      | 4            |
| Brand#41 | STANDARD POLISHED TIN     | 9      | 4            |
| Brand#41 | STANDARD POLISHED TIN     | 49     | 4            |
| Brand#42 | ECONOMY ANODIZED BRASS    | 3      | 4            |
| Brand#42 | ECONOMY ANODIZED BRASS    | 45     | 4            |
| Brand#42 | ECONOMY ANODIZED COPPER   | 3      | 4            |
| Brand#42 | ECONOMY ANODIZED COPPER   | 9      | 4            |
| Brand#42 | ECONOMY ANODIZED COPPER   | 19     | 4            |
| Brand#42 | ECONOMY ANODIZED NICKEL   | 9      | 4            |
| Brand#42 | ECONOMY ANODIZED NICKEL   | 23     | 4            |
| Brand#42 | ECONOMY ANODIZED STEEL    | 14     | 4            |
| Brand#42 | ECONOMY ANODIZED STEEL    | 36     | 4            |
| Brand#42 | ECONOMY ANODIZED TIN      | 3      | 4            |
| Brand#42 | ECONOMY ANODIZED TIN      | 9      | 4            |
| Brand#42 | ECONOMY BRUSHED BRASS     | 14     | 4            |
| Brand#42 | ECONOMY BRUSHED BRASS     | 19     | 4            |
| Brand#42 | ECONOMY BRUSHED BRASS     | 36     | 4            |
| Brand#42 | ECONOMY BRUSHED BRASS     | 45     | 4            |
| Brand#42 | ECONOMY BRUSHED COPPER    | 14     | 4            |
| Brand#42 | ECONOMY BRUSHED COPPER    | 19     | 4            |
| Brand#42 | ECONOMY BRUSHED COPPER    | 23     | 4            |
| Brand#42 | ECONOMY BRUSHED COPPER    | 45     | 4            |
| Brand#42 | ECONOMY BRUSHED NICKEL    | 23     | 4            |
| Brand#42 | ECONOMY BRUSHED NICKEL    | 36     | 4            |
| Brand#42 | ECONOMY BRUSHED STEEL     | 36     | 4            |
| Brand#42 | ECONOMY BRUSHED TIN       | 23     | 4            |
| Brand#42 | ECONOMY BURNISHED BRASS   | 9      | 4            |
| Brand#42 | ECONOMY BURNISHED BRASS   | 19     | 4            |
| Brand#42 | ECONOMY BURNISHED BRASS   | 36     | 4            |
| Brand#42 | ECONOMY BURNISHED BRASS   | 45     | 4            |
| Brand#42 | ECONOMY BURNISHED BRASS   | 49     | 4            |
| Brand#42 | ECONOMY BURNISHED COPPER  | 9      | 4            |
| Brand#42 | ECONOMY BURNISHED COPPER  | 14     | 4            |
| Brand#42 | ECONOMY BURNISHED COPPER  | 23     | 4            |
| Brand#42 | ECONOMY BURNISHED COPPER  | 36     | 4            |
| Brand#42 | ECONOMY BURNISHED COPPER  | 45     | 4            |
| Brand#42 | ECONOMY BURNISHED NICKEL  | 9      | 4            |
| Brand#42 | ECONOMY BURNISHED NICKEL  | 14     | 4            |
| Brand#42 | ECONOMY BURNISHED NICKEL  | 19     | 4            |
| Brand#42 | ECONOMY BURNISHED NICKEL  | 36     | 4            |
| Brand#42 | ECONOMY BURNISHED NICKEL  | 45     | 4            |
| Brand#42 | ECONOMY BURNISHED STEEL   | 3      | 4            |
| Brand#42 | ECONOMY BURNISHED STEEL   | 36     | 4            |
| Brand#42 | ECONOMY BURNISHED TIN     | 3      | 4            |
| Brand#42 | ECONOMY PLATED BRASS      | 19     | 4            |
